id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
1665516,3071180,Adam&Roz,Outer Richmond,37.77878,-122.48282,Entire home/apt,206,3,264,1,185,44
991765,5446518,Jennifer,Mission,37.75707,-122.4116,Entire home/apt,350,4,48,1,3,4
1673777,8860167,William,Western Addition,37.77437,-122.43502,Entire home/apt,105,30,4,2,364,2
1299759,6225200,Myrna,Western Addition,37.77743,-122.44421,Entire home/apt,98,30,40,1,0,5
1304068,7089140,Andrea,Western Addition,37.77001,-122.43485,Entire home/apt,425,3,20,1,0,0
992913,1360620,Debbie,North Beach,37.79959,-122.40639,Private room,99,2,389,2,176,18
997382,1032643,Josh,Haight Ashbury,37.77082,-122.44825,Private room,53,1,645,5,324,79
1684346,6346492,Dana,Downtown/Civic Center,37.78843,-122.40916,Private room,199,1,45,29,0,0
998701,5488987,Martha,Outer Sunset,37.75939,-122.50664,Private room,110,3,247,1,126,10
1687330,6954280,Christine,Inner Richmond,37.78451,-122.47585,Entire home/apt,190,1,148,2,0,28
1309496,7118153,Roy,Western Addition,37.77717,-122.43993,Entire home/apt,350,3,50,1,0,8
1317908,3022475,Susan,Western Addition,37.77937,-122.43752,Private room,100,3,175,3,310,35
1001759,3379945,Elena,Castro/Upper Market,37.76138,-122.43853,Private room,89,30,13,3,0,0
1323983,1753794,Ashish,Castro/Upper Market,37.7651,-122.43541,Private room,70,1,338,4,104,88
1708917,6573197,Andrey,Marina,37.80049,-122.43708,Entire home/apt,300,5,25,1,0,0
1005642,4085271,Jan,Mission,37.761097,-122.424545,Private room,120,2,375,2,154,45
1007157,5539889,Danny,Nob Hill,37.79531,-122.41895,Entire home/apt,230,30,93,1,274,1
1725833,9095863,Deborah,South of Market,37.78801727,-122.3897247,Entire home/apt,180,30,32,1,317,0
1725853,9095946,Lina & Alex,Outer Sunset,37.74711,-122.48927,Entire home/apt,137,2,378,1,287,8
1336798,7249327,Roger And Judith,Haight Ashbury,37.76989,-122.44666,Entire home/apt,215,30,101,1,118,0
1738415,3273603,Donna,Western Addition,37.77311,-122.42651,Entire home/apt,170,1,709,2,31,68
1018426,1165164,Morgan,South of Market,37.77543,-122.40575,Shared room,150,30,120,1,365,0
1752371,9218238,Rico,Bernal Heights,37.74043,-122.41299,Entire home/apt,162,2,295,1,160,58
1336998,7250508,Doug,Western Addition,37.77811,-122.43639,Private room,91,2,419,1,247,48
1344243,7292289,Robert,Inner Richmond,37.78517,-122.46989,Entire home/apt,169,5,118,2,34,20
1031899,5678214,Glenn,Noe Valley,37.74832,-122.42567,Entire home/apt,110,30,7,2,281,0
1351626,6555530,Phyllis,Outer Mission,37.73232,-122.44834,Private room,55,30,10,3,269,0
1762727,237849,Jan,Castro/Upper Market,37.760288,-122.442162,Entire home/apt,200,31,25,1,363,0
1036860,5708168,Kowang,Russian Hill,37.80463,-122.42012,Entire home/apt,270,2,18,1,64,2
1351783,7335923,Allen,Outer Sunset,37.75686,-122.485,Private room,47,30,40,2,279,0
1037251,698337,Emily,Bernal Heights,37.74372,-122.40828,Entire home/apt,80,30,90,2,132,0
1038324,5716115,Shirin,Mission,37.75217,-122.40954,Private room,75,30,96,1,275,2
1352111,1678230,Jenny & Norbert,Pacific Heights,37.78992,-122.43446,Entire home/apt,150,30,135,3,248,4
1764449,2014965,Avram,Western Addition,37.78426,-122.42657,Private room,150,30,31,1,173,2
1041916,5735614,Carolyne,Inner Sunset,37.76027,-122.46929,Entire home/apt,101,30,2,5,89,0
1767543,9286454,Russell,Western Addition,37.77985,-122.44126,Entire home/apt,200,30,215,1,229,2
1355744,7354696,Allen Palomino &,Western Addition,37.77019,-122.43649,Entire home/apt,185,30,18,2,300,3
1356129,7361147,Noah,Mission,37.75252,-122.42474,Entire home/apt,82,2,379,1,271,53
1768239,3685746,Deb & Greg,Haight Ashbury,37.7653,-122.44573,Entire home/apt,160,30,43,1,330,3
1067031,5870776,Nancy,Outer Mission,37.7305,-122.45194,Entire home/apt,398,2,23,1,245,17
1769688,4297383,Rob,Western Addition,37.77848,-122.44118,Private room,99,4,271,3,8,22
1364882,7408876,Corin,Marina,37.79735,-122.43879,Entire home/apt,389,30,58,2,0,0
1080429,5151027,Eric,Western Addition,37.77813,-122.441269,Private room,69,30,25,1,345,3
1774026,7197110,Cedric,Castro/Upper Market,37.75759,-122.42569,Entire home/apt,409,4,149,4,121,18
1785463,5565510,Lulu,West of Twin Peaks,37.73545,-122.46474,Private room,41,5,216,5,353,0
1083810,5959211,Kat,Noe Valley,37.75417,-122.43705,Entire home/apt,495,1,37,3,197,10
1807493,1359769,Tom,South of Market,37.77985,-122.40496,Entire home/apt,180,30,115,1,97,5
1388523,549522,Steve & Debbie,Mission,37.75444,-122.42473,Entire home/apt,120,30,43,1,363,1
1087427,5977346,Melissa,Outer Sunset,37.75629,-122.47907,Private room,65,30,2,5,89,1
1391982,5972849,Eliza,Mission,37.75415,-122.42263,Entire home/apt,364,5,44,1,110,16
1814061,820856,Dave,Noe Valley,37.75259,-122.42552,Entire home/apt,150,30,24,1,146,5
1815551,9509470,Sarah,Noe Valley,37.75212,-122.42721,Entire home/apt,250,2,280,1,0,0
1087433,5977346,Melissa,Outer Sunset,37.75761,-122.48117,Private room,79,30,0,5,167,0
1094207,6011704,Jose,Mission,37.7603,-122.42256,Entire home/apt,90,30,51,1,179,1
1830541,9574679,Leticia,Inner Richmond,37.77643,-122.47035,Entire home/apt,196,3,347,1,80,33
1392204,7526456,Dee,West of Twin Peaks,37.73222,-122.46171,Private room,119,3,267,2,152,17
1094764,172460,Leila,Inner Richmond,37.78814,-122.46547,Entire home/apt,150,30,1,2,365,0
1407881,1467308,The Cabinets,Castro/Upper Market,37.76235,-122.4307,Entire home/apt,160,30,197,1,0,0
1409218,5203636,Alex,South of Market,37.77593,-122.41064,Entire home/apt,215,30,66,2,270,0
1101403,2335495,Hao,Mission,37.76761,-122.42474,Entire home/apt,275,2,38,2,0,0
1844877,3350634,Sebastian,Potrero Hill,37.7615,-122.40283,Entire home/apt,106,30,97,1,70,0
1421671,7630810,Michael,Mission,37.77125549,-122.4239883,Entire home/apt,207,2,366,3,45,55
1104912,6068306,Chani,Outer Richmond,37.7774,-122.50255,Entire home/apt,149,2,269,1,147,36
1421774,1513493,Vanick,Castro/Upper Market,37.76669,-122.43626,Entire home/apt,126,3,637,1,92,72
1421937,7526456,Dee,West of Twin Peaks,37.73217,-122.46167,Private room,116,3,214,2,179,13
1847664,262762,Jan,Inner Richmond,37.7766,-122.45534,Entire home/apt,129,6,156,1,0,8
1851403,237691,Regina,Marina,37.79824,-122.43483,Entire home/apt,205,30,7,3,258,0
1106534,6074928,Rachel,Noe Valley,37.74498,-122.4367,Entire home/apt,195,30,100,1,298,1
1428465,1031942,Rachel,Noe Valley,37.75005,-122.43078,Entire home/apt,304,30,42,4,143,3
1110001,1479905,Samantha,Glen Park,37.74178,-122.43014,Entire home/apt,215,30,85,2,0,0
1428553,3379945,Elena,Castro/Upper Market,37.75955,-122.43877,Private room,89,30,26,3,0,0
1123125,6161482,Marion,Potrero Hill,37.75995,-122.39668,Private room,129,2,170,2,249,40
1855096,9011470,Mike,Potrero Hill,37.76391,-122.3934,Entire home/apt,265,2,433,1,305,50
1138764,3169829,Anjan,Financial District,37.78457,-122.39989,Private room,350,2,20,2,79,3
1433011,4687340,Sandra,Russian Hill,37.80289,-122.41986,Entire home/apt,180,3,13,2,319,3
1970756,10162964,Shelley,Bernal Heights,37.74035,-122.42012,Entire home/apt,125,30,33,5,357,2
1433917,4819815,Barbara & Mick,Castro/Upper Market,37.76006,-122.43424,Entire home/apt,230,30,140,1,356,3
1979461,6744265,Todd,South of Market,37.78627,-122.39069,Entire home/apt,144,30,23,1,153,5
1861344,3286545,Kate,South of Market,37.77799,-122.39805,Entire home/apt,172,30,20,2,154,4
1864390,9686057,Kaleen,Western Addition,37.7757,-122.42966,Entire home/apt,142,30,153,1,222,4
1985338,30250,Nichole & Julien,Bernal Heights,37.73963,-122.41492,Private room,111,3,227,1,58,23
1887206,4027973,Zak,Bayview,37.71926,-122.39355,Entire home/apt,90,30,16,1,86,0
1434425,3227887,David,Castro/Upper Market,37.76581955,-122.4344177,Private room,130,3,135,2,358,1
1438864,7728783,Cynthia,Noe Valley,37.74584,-122.43292,Private room,290,3,83,2,170,1
1442027,1257432,San Francisco Life Real Estate,Downtown/Civic Center,37.77714,-122.4204,Entire home/apt,117,30,30,28,332,3
2042095,3198527,Bruce,Outer Mission,37.73234,-122.44256,Private room,105,2,363,1,276,43
1892360,8871779,Natalie,North Beach,37.80126,-122.40576,Entire home/apt,170,30,9,1,76,1
1892956,9838978,Connie,Mission,37.7539,-122.42339,Private room,93,2,92,2,266,2
2048642,3566675,Leore,South of Market,37.77094,-122.39509,Entire home/apt,350,30,0,1,357,0
1898486,9861752,Ed,Noe Valley,37.74231,-122.42687,Entire home/apt,240,30,112,1,109,4
1450899,7183434,Ste & Juan,Castro/Upper Market,37.75672,-122.4276,Entire home/apt,160,14,23,1,0,1
2049672,7141098,Joanne,Mission,37.76229,-122.42228,Entire home/apt,486,4,24,1,30,1
1456153,2059233,Wendy,Bernal Heights,37.74711,-122.40747,Entire home/apt,228,30,57,4,0,0
2049955,58930,David,Inner Richmond,37.78006,-122.46116,Entire home/apt,201,3,229,2,263,28
2058119,10538306,Javi,Mission,37.76155,-122.42443,Private room,100,30,82,1,365,0
1914841,9932058,John,Western Addition,37.77914,-122.43591,Entire home/apt,85,30,124,2,64,3
1925206,9971829,Joshua,Excelsior,37.72253,-122.40874,Private room,108,1,222,1,343,44
1460628,7828423,Valeria,Inner Richmond,37.77838,-122.46129,Entire home/apt,155,1,343,1,131,49
2062696,4843181,Nancy,Mission,37.74948,-122.42253,Private room,75,5,149,3,23,4
2072098,701268,Anita,Potrero Hill,37.76345,-122.39492,Entire home/apt,160,30,27,1,0,0
1467857,6968485,Lucia,Western Addition,37.78744,-122.44352,Entire home/apt,95,30,37,1,197,4
1928125,27439,Linda,Mission,37.7548,-122.41119,Entire home/apt,218,28,25,1,75,1
2077982,10501924,Karen,Western Addition,37.77996,-122.43837,Entire home/apt,130,30,120,7,323,1
1470340,1393328,Gustav Alexander,Crocker Amazon,37.70942,-122.43542,Entire home/apt,90,3,233,1,35,24
2093695,26952,Jennifer,Ocean View,37.72437,-122.47036,Private room,75,30,53,2,65,1
1471683,7879719,Billy,Western Addition,37.77127,-122.42945,Private room,140,3,507,1,236,44
1931763,9999808,Matthew,Mission,37.76081,-122.41894,Private room,100,3,221,2,25,13
2105111,10535584,Jesse,Haight Ashbury,37.77493,-122.4422,Entire home/apt,275,30,6,2,46,0
1474209,6346492,Dana,Downtown/Civic Center,37.78743,-122.41104,Private room,193,1,101,29,0,0
2111361,10764661,Carlos & Graciela,Downtown/Civic Center,37.78133,-122.42135,Entire home/apt,26,30,101,4,333,3
1480015,7919343,Ben,Haight Ashbury,37.76636,-122.44887,Entire home/apt,265,3,245,1,170,24
1932019,10001067,Martha,Inner Sunset,37.75515,-122.46962,Entire home/apt,95,2,189,1,13,22
2115503,10785430,Ant,Outer Richmond,37.77428,-122.50759,Entire home/apt,170,2,392,1,63,50
1944564,812141,Brian,Mission,37.76223,-122.41143,Entire home/apt,186,1,427,1,207,105
1954263,5735614,Carolyne,Pacific Heights,37.78956,-122.43224,Entire home/apt,120,30,19,5,89,0
1482730,289376,Jennifer,Bernal Heights,37.73863,-122.41713,Entire home/apt,169,4,175,1,83,21
1483853,6346492,Dana,Downtown/Civic Center,37.78726,-122.41109,Private room,196,2,65,29,0,0
1484792,5192660,Mario,Western Addition,37.777439,-122.423988,Entire home/apt,250,30,168,1,230,6
2124182,2993648,Eduardo,Potrero Hill,37.75888,-122.39843,Entire home/apt,126,30,121,2,241,5
1487849,1590094,Maury,Bernal Heights,37.74778,-122.4045,Entire home/apt,165,2,406,1,22,18
2130640,10870100,Han Chyi And Choon Hong,Western Addition,37.7707,-122.43017,Entire home/apt,350,3,33,1,1,9
1956312,413290,Lea,Castro/Upper Market,37.76573,-122.4326,Entire home/apt,200,30,0,1,0,0
2134475,10891326,Sandor Miklos And Giuliana,Presidio,37.801,-122.44779,Private room,150,2,470,1,329,49
1970257,7649665,Eoin & Susie,Mission,37.75081,-122.40897,Entire home/apt,350,3,96,1,60,17
2611820,101521,Red,Mission,37.75954,-122.4215,Entire home/apt,390,4,40,1,163,11
2135298,4607057,Gregg,Noe Valley,37.75569,-122.4351,Private room,55,30,1,1,88,0
3434710,17309843,A,Mission,37.75782,-122.41877,Entire home/apt,150,30,38,2,3,0
2135871,4191595,Laura & Larry,Excelsior,37.73123,-122.42182,Private room,34,30,21,5,222,4
3442439,17349647,Candace And Joshua,Bernal Heights,37.73606,-122.42367,Entire home/apt,130,2,195,1,58,10
2614474,12967588,Cr,South of Market,37.78085,-122.402,Private room,120,30,52,2,304,1
2620371,216682,Jay,Pacific Heights,37.79187,-122.4243,Entire home/apt,149,30,20,9,365,3
2620499,3010591,Antoni,Potrero Hill,37.76182,-122.40388,Entire home/apt,274,30,3,1,247,1
2139562,8037793,Becky,West of Twin Peaks,37.72816,-122.45817,Private room,156,4,157,1,324,12
2636716,4437415,Mario,Pacific Heights,37.7937,-122.42497,Entire home/apt,160,30,21,1,0,0
3465396,17459345,Eric,Potrero Hill,37.76307,-122.39585,Private room,120,30,26,1,0,0
3475515,13832870,International,Pacific Heights,37.79608,-122.43571,Entire home/apt,182,30,4,17,344,0
2154122,10992775,George,West of Twin Peaks,37.73623,-122.45516,Entire home/apt,483,3,26,1,364,3
3479568,167143,Jessie,Haight Ashbury,37.76787,-122.44961,Entire home/apt,400,3,41,1,0,13
2658295,13309461,Tara,Downtown/Civic Center,37.78907,-122.40965,Private room,236,1,24,1,4,0
2677273,13707610,Roy And Patti,Inner Richmond,37.78611755,-122.4774246,Entire home/apt,193,2,211,1,223,40
2683409,3393526,Vaughn,Outer Richmond,37.77548,-122.48803,Entire home/apt,198,2,65,1,9,5
2166428,10934623,Tisa,Haight Ashbury,37.76726,-122.4453,Entire home/apt,112,30,152,1,63,6
2683857,224012,Karyn,Outer Richmond,37.77577,-122.49306,Entire home/apt,235,7,40,1,8,3
3486460,6884446,Emily,Potrero Hill,37.75713,-122.39694,Private room,95,1,366,2,38,11
2172308,11082476,Chris & Neil,Pacific Heights,37.79025,-122.43632,Entire home/apt,483,2,201,1,289,42
2702606,13830783,David,South of Market,37.7766,-122.39674,Entire home/apt,194,30,0,1,0,0
2175930,11098043,Miegan,Bernal Heights,37.74707,-122.40607,Entire home/apt,150,1,223,1,320,49
2702686,545357,Jenny,Mission,37.75725852,-122.4093966,Private room,100,1,40,2,0,1
3512817,14766201,Tom,Diamond Heights,37.746113,-122.443748,Private room,80,30,0,1,248,0
2178509,11111526,Gregg,Bernal Heights,37.74038315,-122.4219131,Private room,107,2,512,1,253,44
2709883,10043430,Nancy,Bayview,37.73799,-122.38184,Private room,55,31,0,1,0,0
2182851,10135,Jason,Mission,37.76605,-122.41669,Private room,98,1,309,4,77,18
2710372,13832870,International,Pacific Heights,37.79559,-122.43778,Entire home/apt,192,30,12,17,309,0
2188919,10135,Jason,Mission,37.7675,-122.41514,Private room,94,1,238,4,79,8
2736358,8638224,Sara,Haight Ashbury,37.76791,-122.44643,Entire home/apt,185,2,440,1,133,57
2188976,10135,Jason,Mission,37.76458,-122.41571,Private room,100,1,269,4,76,10
3563261,9699999,Will,Noe Valley,37.75333,-122.42661,Entire home/apt,75,30,64,1,343,1
2198399,10135,Jason,Mission,37.76538,-122.41461,Private room,95,1,297,4,83,19
2738331,14011603,Flip,Haight Ashbury,37.76841,-122.45009,Entire home/apt,99,30,137,1,276,4
2203283,8146224,Ming,Inner Richmond,37.77842,-122.46802,Private room,69,1,455,1,327,59
2739477,1783772,Brian,Castro/Upper Market,37.7563,-122.43416,Entire home/apt,450,3,245,1,162,41
3569985,330231,Richard,Bernal Heights,37.74234,-122.42355,Entire home/apt,170,30,1,10,278,0
3571735,4191595,Laura & Larry,Bernal Heights,37.73647,-122.42494,Private room,41,30,27,5,245,4
2209751,3926041,Jason,Western Addition,37.77432,-122.43644,Private room,98,2,353,3,135,77
3583119,4115839,Nicole,Downtown/Civic Center,37.78981,-122.41128,Entire home/apt,193,31,1,1,43,1
2747383,12449463,Brian,Outer Sunset,37.7587,-122.50819,Entire home/apt,225,2,208,1,298,27
2221057,11331176,Blythe & Michael,Outer Sunset,37.7472,-122.50567,Entire home/apt,200,4,143,1,63,22
3612236,17042045,The Bartlett,Downtown/Civic Center,37.78687,-122.40789,Private room,89,1,142,46,69,3
3655811,13832870,International,Russian Hill,37.79941,-122.41859,Entire home/apt,133,30,10,17,309,1
3664261,2555455,Max,Castro/Upper Market,37.76714,-122.43748,Entire home/apt,257,2,287,1,28,30
2771688,14168367,Marc,Mission,37.75079,-122.41825,Entire home/apt,105,30,150,2,129,3
2783251,14235899,Ellen B,Russian Hill,37.80232,-122.41871,Entire home/apt,159,5,337,1,38,31
2244652,11417078,David,North Beach,37.80008,-122.4056,Entire home/apt,81,30,109,4,333,3
2802418,13923854,Gina,Outer Richmond,37.7751,-122.50099,Private room,108,2,373,1,322,42
3672198,10839658,Manu,Russian Hill,37.79688,-122.42296,Entire home/apt,126,30,128,1,158,2
2802480,14333760,Alessandra,Marina,37.80101,-122.44527,Entire home/apt,285,30,42,1,153,3
2279254,11638127,Dave,Downtown/Civic Center,37.78747,-122.41127,Private room,219,1,17,5,7,3
2890120,899994,Jim,Bernal Heights,37.74054,-122.41978,Entire home/apt,175,2,54,1,42,12
2925557,2475480,Arthur,Western Addition,37.77302,-122.43647,Entire home/apt,200,30,53,5,64,1
3689632,18780326,Eleanor,Downtown/Civic Center,37.78788,-122.41146,Private room,225,30,20,2,363,0
2291164,10699902,Kevin Michelle And Liana,Western Addition,37.77722,-122.42557,Entire home/apt,100,30,25,3,273,0
3697738,837274,Tina And Jay,Haight Ashbury,37.7694,-122.44749,Entire home/apt,270,30,19,2,247,1
2926901,6346492,Dana,Downtown/Civic Center,37.78849,-122.40916,Private room,179,2,44,29,0,0
2927781,4562696,Charles & Ren�,Mission,37.76797,-122.41918,Private room,189,2,192,2,156,6
2298930,2917099,Carly & Allie,Marina,37.79793,-122.4418,Private room,207,1,57,2,64,3
2933899,6346492,Dana,Downtown/Civic Center,37.78839,-122.40902,Private room,180,1,24,29,0,0
2935400,9965793,The Twist,Nob Hill,37.79102,-122.40921,Entire home/apt,97,30,8,9,27,0
2937902,6346492,Dana,Downtown/Civic Center,37.78724,-122.40931,Private room,180,1,18,29,0,0
3712105,18780326,Eleanor,Nob Hill,37.78992,-122.41131,Entire home/apt,354,30,21,2,363,0
3712976,1518236,Regina,Glen Park,37.73896,-122.42644,Entire home/apt,199,30,34,1,205,2
2299196,3977854,Michael,Western Addition,37.77743,-122.42502,Entire home/apt,120,30,41,6,357,7
3716504,4843181,Nancy,Mission,37.749,-122.42244,Private room,95,5,161,3,31,8
2939849,3379945,Elena,Castro/Upper Market,37.75953,-122.44035,Private room,89,30,20,3,217,0
2310765,11801205,Thanh,South of Market,37.78186,-122.39878,Entire home/apt,149,30,24,1,365,2
2943327,6346492,Dana,Downtown/Civic Center,37.7888,-122.40988,Private room,197,1,19,29,0,0
2959323,6346492,Dana,Downtown/Civic Center,37.78672,-122.41123,Private room,180,1,10,29,0,0
2960229,6346492,Dana,Downtown/Civic Center,37.78854,-122.41114,Private room,200,1,24,29,0,0
3719923,6081814,Nancy,Noe Valley,37.74348,-122.4261,Private room,84,3,60,2,111,20
2311428,2076797,Brett,Bernal Heights,37.74567,-122.41328,Entire home/apt,250,2,20,1,1,1
3720392,5020218,Kelly,Inner Sunset,37.75975,-122.46579,Entire home/apt,137,3,415,2,22,48
2314849,11820504,John,Presidio,37.79802,-122.44742,Entire home/apt,94,30,17,7,275,5
3721927,5020218,Kelly,Inner Sunset,37.75893,-122.46496,Entire home/apt,166,3,447,2,26,58
2965433,15068891,Sharon,Russian Hill,37.79887,-122.41086,Entire home/apt,345,4,82,1,26,11
2315086,11804983,Ron,Western Addition,37.78639,-122.44565,Private room,155,3,412,1,258,43
2970253,3400909,Brett,Bernal Heights,37.74369,-122.4088,Entire home/apt,99,30,7,1,0,0
3727061,6334749,Tim,Mission,37.75321,-122.41688,Entire home/apt,425,30,122,3,365,0
2333128,9932058,John,Western Addition,37.77882,-122.43754,Entire home/apt,191,5,22,2,54,16
3743219,19145158,Meleah,Noe Valley,37.75113,-122.43925,Entire home/apt,135,30,10,1,202,3
2980184,699508,Fred,Outer Sunset,37.75369,-122.47782,Entire home/apt,250,30,5,1,358,0
2980416,4191595,Laura & Larry,Bernal Heights,37.73281,-122.42668,Private room,41,30,22,5,151,4
2340335,11182500,Danny,Downtown/Civic Center,37.78804,-122.40817,Private room,120,30,12,1,0,0
2980482,4191595,Laura & Larry,Bernal Heights,37.73559,-122.42482,Private room,32,30,26,5,233,2
3013427,15357373,Ding,Western Addition,37.77727,-122.44638,Private room,321,2,75,4,137,4
3755730,787947,Jennifer,Pacific Heights,37.78852,-122.44361,Private room,114,30,6,1,0,0
2371394,2440054,Pamela,Western Addition,37.77112,-122.43306,Entire home/apt,210,7,57,1,0,13
3757966,17088398,Margaret,Haight Ashbury,37.76394,-122.45119,Entire home/apt,208,30,47,1,259,5
3759368,17120264,Sung,Castro/Upper Market,37.76685,-122.43499,Entire home/apt,155,3,427,1,56,55
3015450,10374153,Inna,Lakeshore,37.73343,-122.48879,Private room,81,2,285,1,295,39
3068285,13832870,International,Financial District,37.78376,-122.39998,Entire home/apt,123,30,4,17,365,0
3073038,2259758,Micki,Castro/Upper Market,37.75809,-122.44163,Private room,145,3,126,2,69,29
2375006,3464891,Geoff,Outer Sunset,37.76335,-122.49566,Private room,75,30,0,1,362,0
2404647,10573209,Audrey,Noe Valley,37.74682,-122.43537,Private room,65,30,12,1,89,0
3775090,3602979,Molly,Marina,37.80192,-122.43097,Entire home/apt,224,30,16,1,0,0
